audio,text
train_converted/912.wav,kue too siau hui e hio ko to si hoo te kiu pian tso tsit e pun so thang
train_converted/913.wav,sing tsau tng lai e lang tsiah u thang tsiah oo
train_converted/914.wav,lang kong bian tsinn e siong kui tse ti hian tshu si e bang loo se kai lai kong tsin u to li tshiunn Facebook Google tsia e kok tsiong e bang loo hok bu hoo lan iong bian tsinn e ki sit in si beh siu tsip lan e tsu liau tsiang ak lan e hing ui tse to si lan ai hu tshut e tai ke
train_converted/915.wav,piau gi kah hian sit uan tsuan tui huan tsin tse lang luan tan pun so e soo tsai tsiah e u kim tsi luan tan e piau gi
train_converted/916.wav,ah u iann li ting pang kong hit e ping iu beh lai tsiah thau loo kam iau bo siann siau sit
train_converted/917.wav,oh lang an tsuann ka tiu a kuah loh lai
train_converted/918.wav,a ni khih li an ne kong tsin u lan tsa poo lang e khui khau neh
train_converted/919.wav,ooh hue thoo li pun tsit te kua hoo gua thiann tso lan li piat e ki liam ho m
train_converted/920.wav,tsit kin bah khi kau si pah khong e tsiah e ti kue ni be bah
train_converted/921.wav,goo sit giam kiat ko
train_converted/922.wav,tshi sat bak a siong thau sing ai tsu i siann
train_converted/923.wav,bing tsai li si khin poh bo tsing
train_converted/924.wav,han ban han ban lah
train_converted/925.wav,mai koh kah gua lo so
train_converted/926.wav,lan be mih kiann tsin tsing tioh sing khuann sam phu luh khuann mai khuann u kah i bo
train_converted/927.wav,in ui tsu liau liong tsiann tua tsit pai sit giam kan tann tshue a N hing iong su──mia su V N tong su──mia su su tsoo
train_converted/928.wav,siann siann ku ku long si khi phian gua
train_converted/929.wav,sio koo niu ban pin nng tsit e ban tsit e tsng mui jit tan thai bang tiong jin
train_converted/930.wav,tak liap long sui
train_converted/931.wav,siau lian lang li si tsin han tit khuann tioh e ho lang li kam guan i tso gua e too te han tsing li an ne mng siau lian ke
train_converted/932.wav,oo hau lau su
train_converted/933.wav,gun be tsiah ni tse mih kiann thau ke li ma sa bi su tsit e sng khah sioh leh
train_converted/934.wav,tsin sit le gua kam moo a tit tit lau phinn lang kui kang long bo sann song khuai kan na koh huat sio
train_converted/935.wav,o tsiu kong poo kong si ABC e tsit phinn hun sik bun tsiong kong na si e tang koh tshiau tshut tsit e khua tong phai e te si an mai tsit tong tsit an kai kik e khah u iann bin
train_converted/936.wav,u kho ling kue kui tang au gin a to be lin tit hue lian tau te senn siann khuan
train_converted/937.wav,ki sit u kai tse khuan sann long iong nai long tso e
train_converted/938.wav,aih ioh ooh li bak tsiu thoo lui si m
train_converted/939.wav,Islam kau Sunni phai e Saudi kah Shia phai e Iran si tik tui e khu hik kiong khuan
train_converted/940.wav,bi kok lang kam kak tshiunn siong an tsuann tshu li ah si siu tsip in e tsu sin in bo huat too khong tse tsi u iu tsai in khi
train_converted/941.wav,penn inn koh khiam it ji tsap ban lip e hueh
train_converted/942.wav,an tsuann ah hannh
train_converted/943.wav,sim kenn that teh huat tsok e si u tsit puann e in khi sim lut put tsing bo tiunn ti si
train_converted/944.wav,pio si tsha sun V tsih
train_converted/945.wav,a tsai m a a tsai peh si khi e si tsun ka gua tsioh sann ban khoo gua hian si tsin khun lan
train_converted/946.wav,tsing gun lau ang si liau au ia bo lang thang ho tau than tsinn a tshiong hiann koh hoo gua khuan an tsit e ho m
train_converted/947.wav,ui tsit tiunn too bin ting honnh lan lai khuann tsia
train_converted/948.wav,a hong lang lau sit lau sit
train_converted/949.wav,ah li tue gua lai
train_converted/950.wav,bo se ji hoo a bok a khuann tioh e
train_converted/951.wav,pi lun kong Iraq ban it kau si tsun hoo IS kah Shiite e Iran pun phenn tui bi kok e bing iu kah tng ki li ik long e king ka gui hiam
train_converted/952.wav,tse leh to ho
train_converted/953.wav,li kam u kam kak jin sing khang kue
train_converted/954.wav,ai tsu i e si u si a na phah ji tsho ngoo in ui tsho ji e su pin tsin ke e ti su mi kah CR e hun soo pian tsiok kuan
train_converted/955.wav,tsit tiau loo tit tit tit
train_converted/956.wav,o a pi le a khah kui
train_converted/957.wav,jip khi tsing sik e soo tsai tsin tsing long ai sing kua ne kut tai
train_converted/958.wav,ma mah kin a jit si li e senn jit gua lai ka li tau se uann
train_converted/959.wav,ue thau tsok tsia ka thok tsia tsu kun po ko
train_converted/960.wav,leh huah ah u thiann tioh honnh
train_converted/961.wav,si a li e inn a kah pat lang e long bo kang khuan tau te si tsham siann mih phe liau leh
train_converted/962.wav,pa
train_converted/963.wav,lak kha bo khuann eh iann
train_converted/964.wav,guan tian nau si tau Office Word ji khong it khong u thang khiam tso ODT tong
train_converted/965.wav,gua ia m si siang khuan
train_converted/966.wav,lau sing hian
train_converted/967.wav,han tsing li ka hit tsit kua lang kong gua tsu e inn a kam tsiann sit hiah ho tsiah si bo lin tsai iann tsai liau si ui to ui lai e bo
train_converted/968.wav,mh
train_converted/969.wav,te ji e si siong kuan too correlation i ha kan tshing CR tse ma si tsit e thong ke e kong sik
train_converted/970.wav,a kam a
train_converted/971.wav,tsiah ni am ah iau bue khun
train_converted/972.wav,sing tshiann i tshut khi
train_converted/973.wav,sui lian u phah tsiat m koh sng sng leh kin pun siok bo gua tse
train_converted/974.wav,u tai tsi
train_converted/975.wav,soo i phau gu ling beh hoo gua phe phang e lah
train_converted/976.wav,kiu lang ooh kin lai kiu lah
train_converted/977.wav,kin ki gi liau khoo beh ka kiong tong tshut hian ji tshiann kuan he bit tshiat e gi su tshue tshut lai si li iong thong ke e hong huat
train_converted/978.wav,an tsuann gun tsa boo kiann u gau bo
train_converted/979.wav,hit king gin hang u sak JCB e khah kong siann mih iong JCB to hoo li sa bi su
train_converted/980.wav,gua sann tsap ji Giga e sui sin tiap phang kinn ah
train_converted/981.wav,phue ka gua kheh khi khuann lah lang gua tok sin lah
train_converted/982.wav,m thang oo peh tan pun so tsui tshim gui hiam kim tsi sng tsui si si hong hue ni ni ping an
train_converted/983.wav,in ui kin ni liong tsio phenn oo e phah be tshi tiunn tak ke sio tsenn be thoo thuh hi
train_converted/984.wav,sip pat a
train_converted/985.wav,khau iau ooh
train_converted/986.wav,tsit e sia hue i kai kuan sim
train_converted/987.wav,ke tsit uann bi ko tshut lai
train_converted/988.wav,kiann lai khi gua khau na tsiah na kong
train_converted/989.wav,khu e tshiunn e R and B u kau ho thiann
train_converted/990.wav,tong lian lan e sai siu tsing thong ke hong sik ka bo sio ua m koh li bo gua hng e gi su ma kho lu jip lai ah si siu kai kong sik lai ke sng sann e gi su e hoo siong kuan he
train_converted/991.wav,kok ui su hiann su tse lan tsit ma tiam tsia hioh khun tsit e gua khi pan li ting ki e tshiu siok puann tiam tsing au lai tsia sio tan
train_converted/992.wav,tua ti siu too Canberra e Jensen ang a boo kong na tsun kok ka beh kai pian hun in e ting gi beh sing jin tong sing e kuan he to tshiok huan tioh guan pun siong te sin sing e tsi i in tsiah bo ai tshap siau hit tsiong sin e ting gi leh
train_converted/993.wav,gua e iPad it tit thiau tshut iOS beh king sin e thong ti
train_converted/994.wav,ah lai lai lai
train_converted/995.wav,khia Gogoro tian tong tshia ma bo khah tiam m koh m bian ka iu tsi si put si ai khi uann bat te lih
train_converted/996.wav,gi liau khoo to si khng gi gian tsai liau e tshng khoo i e sai kong si jin lui soo kong soo sia e gi gian bun ji e tsit e iunn pun
train_converted/997.wav,hui lu muh teh phak teh se
train_converted/998.wav,huan ging tai uan e ping iu lai gun jit pun tshit tho gua si to iu a kiat tsit kau kang e hing ting gua long e kah tak ke tso hue
train_converted/999.wav,bin a tsai morning call si tshit tiam tsa tng ti ji lau tiong tshan thiann tsa tng e si kan si lak tiam kau tsap tiam
train_converted/1000.wav,a nia io a tia sioh io lai io khi a ti a u khun bo
train_converted/1001.wav,gua i king bu tshing tsho tsit kiann tai tsi ah to sia li lai guan tau ka gua thong ti
train_converted/1002.wav,ti thiok san tshi giam soo hok bu e kueh bing tik gian huat tshut sann tuann sik e ti tiau sai jio tshu li he thong
train_converted/1003.wav,gua na e tsiah sue tak pian long tu tioh nua tho hue gua na e tsiah phainn un tak pian sing li long sit pai
train_converted/1004.wav,tshin ke kin a jit e lai tsia
train_converted/1005.wav,a tat a i king bo ai lang ah
train_converted/1006.wav,tsha put to si pai lak am kau le pai soo i khi phenn oo kim mng e ping iu ah si beh tshut kok e ping iu tioh khah se li e
train_converted/1007.wav,lan m thang ui huan tui lai huan tui tsi iau kuai kuai a thiann tsing hu e ue tsai i bu tsai i pinn
train_converted/1008.wav,lin fans kin a jit na bo lai
train_converted/1009.wav,tsa boo lang khia su khu ta khah ho khia tua tsiah e e sak be tin tang
train_converted/1010.wav,bian li ke po
train_converted/1011.wav,peh pah khang ji phinn gua kau tsing tshik kah ban bah tah tsua
train_converted/1012.wav,beh tai pak tshong siann mih
train_converted/1013.wav,ke khi ap jip lai lam hai liau au e tsing kiong tsha put to si kin a jit am si ah si bin a tsai e pian tso hong thai
train_converted/1014.wav,kha khai si leh thiann ah m tsai iann penn inn kiann e kau kiann be kau
train_converted/1015.wav,tsit ma thoo ma tooh lu lai lu tinn m ho tsiah siunn tse
train_converted/1016.wav,ho ah lah mai tsha lan koh lai khi khuann iau u khah sui e bo a bu an ne ka kong
train_converted/1017.wav,li kiann siann hue lah
train_converted/1018.wav,tsioo koo le too honnh ai suan tshit tsap goo pha sian tooh i siong e tui sin the khah ho
train_converted/1019.wav,long tsong hing hing tng khi tso sin the kuai sun e loo le
train_converted/1020.wav,ti hng hng u thiann tioh kui e hu jin lang tshinnh tshinnh e siann
train_converted/1021.wav,koo tshi khi kau nng sann pah ban tiam e khuan
train_converted/1022.wav,tsi goo seh lin long be
train_converted/1023.wav,hiah ni hiau
train_converted/1024.wav,kin a jit tshu lai bo lang kheh
train_converted/1025.wav,li beh tsham mi sooh tsin tsing ai sing tshi tsit e a kiam tsiann u e kiam tsiann bo siann kang khuan
train_converted/1026.wav,in kong me ni kui ni long be tng khi hua lian
train_converted/1027.wav,bah na tsu sik honnh phang lai khi hoo in an ne i su to bo kang khuan ah neh
train_converted/1028.wav,EhLí pang king ti leh hit ping lah
train_converted/1029.wav,a pah e thau mng pun te oo sim sim tsiah bo kui ni suah long peh ah
train_converted/1030.wav,tui oh im gak e lang lai kong e hiau puann phi a nooh si kai ki pun e tai tsi
train_converted/1031.wav,tsiah e loh e he sinn mia thun tsiah be loh e thau thau a ka inn a tshang leh te a phah sng beh tsah tng khi tshu li tsiah koh tsiah kue bo gua ku tsit tiann inn a koh tsiah kah khang khang khang a
train_converted/1032.wav,te tshit pah khong si phinn ko hiong huat e bue pang tshia tshui tshui ah kiu lang ooh tshui tshui ah
train_converted/1033.wav,peh ue ji e li ik lau boo tshing tu it pat pat liok
train_converted/1034.wav,tse iah he
train_converted/1035.wav,a ing khuann i hiah sainn nai khui to tau koo tsiann hoo in tshit tho khah huann hi leh
train_converted/1036.wav,tsue kin kue liau an tsuann tsit ma sin the u khah ho bo
train_converted/1037.wav,tha looh sang tshiann li tshiu se giah hoo kuan
train_converted/1038.wav,to sia honnh
train_converted/1039.wav,lian kua e hong huat pah pah khuan u e si ka ti tsit e tsau khi kha la oo khe lian kua
train_converted/1040.wav,ka su lan beh tsai iann tsit e mia su thau tsing e sai iong siann me tong su to ping tah phue ah si tsit e tong su au piah e sai iong siann me mia su tsiann ping tah phue iong mi ah si CR lai tsha sun tsha tshut lai e kiat ko tsin u tsham kho ke tat
train_converted/1041.wav,li to ka sio tsui to loh khi hu looh thang to hoo tinn an ne to e sai tsim tsit e
train_converted/1042.wav,too tshi si tsin hun tsap gua khuann li iau si tioh koh kho lu khuann mai leh
train_converted/1043.wav,koh tsau koh tsau li koh tsau
train_converted/1044.wav,tsit nia khoo too si gun ma mah tsai senn siong kah i e sann
train_converted/1045.wav,kang tai gi ah bian khai tsinn a
train_converted/1046.wav,loo lin bo se ji khi that tioh tsioh a i e kha tsng kah sui hiauh khi lai
train_converted/1047.wav,ke tsiah nng uann a
train_converted/1048.wav,tshia long tsit e kui phiann thih phiann long mau khi ah
train_converted/1049.wav,ho e png si thinn kong peh a su hoo lan e
train_converted/1050.wav,tham si tshenn sik u lang m ko u tang si a lai te u hueh
train_converted/1051.wav,lin tau e bang loo si khan kui mega e
train_converted/1052.wav,tang a
train_converted/1053.wav,tshiann mng kok a si an tsuann khuann khi lai bo tsing sin tsa am khun bo pa si m iah si tsa am sng kui me
train_converted/1054.wav,lang kheh lan lai te sing tse tsit e
train_converted/1055.wav,loo si
train_converted/1056.wav,a bi gua ka li kong tsit e honnh to gua tso ping kang the e ing tshan a lah
train_converted/1057.wav,ah kin lai kiu lah
train_converted/1058.wav,han tsing li ti hun ang bin ting siong lai siong khi huat hian lin kan u boo tsit e to su put tsi a bi le
train_converted/1059.wav,tan gua than u tsinn liau au lan lai khi se kai kiann thau thau
train_converted/1060.wav,su khoo sio tsoo e su lui hun khah iu u si tsap lak e su lui pau kuah tong su mia su ting long ke siok u hun se lui loh khi
train_converted/1061.wav,li tshing uai sia tsuh khuann khi lai khah u tsing sin khuan
train_converted/1062.wav,lo e u tsit tiunn VIP khah kin khi ka i tsioh
train_converted/1063.wav,tsia e long tsong pah kau lin nng e si beh hun khui sng ah si tso hue sng
train_converted/1064.wav,ku ni kui ke hue a long bo ti tai pak
train_converted/1065.wav,tsit sian oo lin gioo tsng kah sui sui sui koh bo kui neh
train_converted/1066.wav,khuann mai u siann thang be tng khi
train_converted/1067.wav,lai khah tshio e honnh
train_converted/1068.wav,tsue kin bi kok tu ho u tsit kua sin e gian kiu Pew gian kiu tiong sim tiau tsa huat hian kau tsap sann pha e bi kok lang jin ui ka ti e sai kuat ting siange tang theh tioh in e tsu liau tui in lai kong si tiong iau e tai tsi
train_converted/1069.wav,heh li lai kau tsit tah to si tik sit tioh gua ah ho ah mai lo so gua bo siunn beh kah li tap tshui koo kak hue a kong suah sui uat thau tso i siak tua bin a
train_converted/1070.wav,senn kah hiah ni sui tioh
train_converted/1071.wav,khai kho
train_converted/1072.wav,li tshia bak kuh ai tsu i au piah u lang bo
train_converted/1073.wav,uah tong huan ui tua e e tang khuann tsin kuan tsin hng
train_converted/1074.wav,i kong kan na tsu bi tsiann tsan sio khua kam tinn kam tinn tsiah tioh tshui khi nua top top tin
train_converted/1075.wav,P of AB kin ua P of a sing P of B soo i mi of AB kin ua ling
train_converted/1076.wav,long tsu tiunn kiong nge gua kau tsing tshik
train_converted/1077.wav,se pau lai ki in e DNA e tsuan lok tso RNA u e RNA koh e tsuan ik tso lan su iau e nng peh tsit
train_converted/1078.wav,lan tsap tiam tsiah lai khi e sai bo
train_converted/1079.wav,li ing kai tsik si to tng lai tai pak
train_converted/1080.wav,u lang ua lai
train_converted/1081.wav,kak hue a e kan tshio siann bo khi ah tsit e bin na tsiau kian leh hian tshu si tsuan sin long sng thiann tai khai thoo siunn tse e khuan phe bah pian kah peh phu peh phu tsit si a khui lat to bo khia be tiau te nng sio sio the ti thang a lai
train_converted/1082.wav,li kah hit e
train_converted/1083.wav,ki thann e lang long khuann kah tsiann him sian ma ui ua lai ka han tsing li tih sann liap inn a tsiah
train_converted/1084.wav,pang tshiu lah
train_converted/1085.wav,kak hue a khuann soo hue a lang i tsit sing khu peh sut sut hoo tsu lang a biau ka tshua tshut tshua jip tsiok bak khang tshiah e tsit si e khi too hian i tioh siunn tsit tshut kan kui poo beh hoo soo hue a ho khuann
train_converted/1086.wav,tui lan tsoo gai
train_converted/1087.wav,khui mng ooh khui mng ooh
train_converted/1088.wav,ling gua tsit ku biau sut tai tsi na si huat sing e u siann khuan ho kiat ko
train_converted/1089.wav,khah tsa u tsit khuan lin goo kio tso goo jiau lin goo si kai kui tiong e mih kiann
train_converted/1090.wav,a iong a o lo gua kha tshiu me
train_converted/1091.wav,na si beh ai gua mai tshap tsit tsan tai tsi tu liau li kong tsit e li iu hoo gua thiann e loh khi
train_converted/1092.wav,tsiah kah sann tsap hue ah gin a sing iau koh pang be li ooh
